Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
RF,SMOTETomek,Myerson,0.6350898888888888,0.5789870493091472,0.42101295069085276,0.6197183098591549,0.6601294219767908,0.5669535608422661,,0.34980436860166597
RF,SMOTETomek,Owen-Domain,0.6350898888888888,0.2407912754539371,0.7592087245460629,0.4866197183098591,0.4241668185461849,0.5566650871340356,2.5502575411207618,0.3407674084926793
RF,SMOTETomek,Owen-Data,0.6350898888888888,0.2558622449152727,0.7441377550847272,0.8478873239436618,0.4398463922260792,0.6772904904181561,3.9623146482904668,0.446719660354584
RF,SMOTETomek,Owen-Model,0.6350898888888888,0.2669568405732675,0.7330431594267325,0.9049295774647889,0.46950023884305603,0.7024909919115258,5.726945264062411,0.4688547149001242
RF,SMOTETomek,R-Myerson,0.6350898888888888,0.19943684060704017,0.8005631593929599,1.0,0.54320987654321,0.78125767864539,,0.5380400407431156
RF,CostSensitive,SHAP,0.6532213888888889,0.6364668152434836,0.3635331847565164,0.8859154929577464,0.1688180540233264,0.47275557724586303,,0.5806052632282301
RF,CostSensitive,Banzhaf,0.6532213888888889,0.1977254204012767,0.8022745795987233,0.31549295774647884,-0.1916794277307289,0.30869603653815775,,0.4365023022916471
RF,CostSensitive,Myerson,0.6532213888888889,0.5551758720420013,0.44482412795799875,0.6007042253521125,0.25172991555388907,0.43241942295466673,,0.5451756914941965
RF,CostSensitive,Owen-Domain,0.6532213888888889,0.17532871662086558,0.8246712833791344,0.7718309859154929,0.7170717085813049,0.771191325958644,2.5502575411207618,0.8427386012427377
RF,CostSensitive,Owen-Data,0.6532213888888889,0.19980979088942927,0.8001902091105707,0.8478873239436618,0.4445671568681151,0.6975482299741158,3.9623146482904668,0.7780536207891194
RF,CostSensitive,Owen-Model,0.6532213888888889,0.18559430123891574,0.8144056987610843,0.8859154929577464,0.47356783664980634,0.724629676122879,7.858813386942952,0.8018408175571164
RF,CostSensitive,R-Myerson,0.6532213888888889,0.17341271703216576,0.8265872829678342,1.0,0.46913580246913583,0.7652410284789899,,0.8375121116306564
XGB,None,SHAP,0.6587067638888888,0.7699894905090332,0.2300105094909668,0.7338028169014085,-0.14482997357845306,0.27299445093797403,,0.49999982707419743
XGB,None,Banzhaf,0.6587067638888888,0.14384095892720195,0.856159041072798,0.6197183098591549,-0.02976546917417226,0.4820372939192602,,0.6836142179609429
