Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
LGB,SMOTETomek,Owen-Data,0.7105374000146664,0.12439487366047962,0.8756051263395204,1.0,0.9849624060150376,0.9535225107848526,7.522690800304821,0.7899258360867079
LGB,SMOTETomek,Owen-Model,0.7105374000146664,0.2784990912786716,0.7215009087213284,0.17296587926509188,0.6651482608580389,0.5198716829481531,2.286210112005269,0.47269820927227363
LGB,SMOTETomek,R-Myerson,0.7105374000146664,0.13324492375763916,0.8667550762423608,1.0,0.9999999999999999,0.9555850254141202,,0.7914346228319715
LGB,CostSensitive,SHAP,0.7034060236580247,0.4271572288764142,0.5728427711235857,0.4965879265091864,0.639517555272448,0.5696494176350734,,0.41274268445348694
LGB,CostSensitive,Banzhaf,0.7034060236580247,0.13256570087714814,0.8674342991228519,0.5325459317585303,0.20658678558226232,0.5355223388212148,,0.3877777782956085
LGB,CostSensitive,Myerson,0.7034060236580247,0.5005831379669575,0.4994168620330425,0.4965879265091864,0.6980918115055762,0.5646988666826016,,0.4091212189119339
LGB,CostSensitive,Owen-Domain,0.7034060236580247,0.2765116714826663,0.7234883285173337,0.4066929133858268,0.9287395654143425,0.6863069357725009,0.8248534616153707,0.49808089956404067
LGB,CostSensitive,Owen-Data,0.7034060236580247,0.16383965673723255,0.8361603432627674,1.0,0.9849624060150374,0.9403742497592683,7.522690800304821,0.6839381974025001
LGB,CostSensitive,Owen-Model,0.7034060236580247,0.4945888882532269,0.5054111117467731,0.1909448818897638,0.2463979025824882,0.314251298739675,2.0889966788751515,0.22591186585634707
LGB,CostSensitive,R-Myerson,0.7034060236580247,0.0835143619808232,0.9164856380191768,1.0,1.0,0.9721618793397255,,0.7071917314593106
